url,timestamp,status,cmp_vendor,settings_button_present,settings_button_text,preference_center_accessed,total_purposes_count,pre_ticked_non_essential_count,strictly_necessary_count,purposes_json,legal_text_summary,error_log
https://www.lidl.ie/,2025-06-22T17:48:52.781592,Success,OneTrust,TRUE,CUSTOMISE,TRUE,4,0,1,"[{""title"": ""Necessary"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Preferences"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Statistics"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Marketing"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]","Before you continue: personal data processing We use cookies on our websites to provide you with the best possible experience. This includes data processing that helps our websites run smoothly, as well as other techniques which ensure the content you are seeing is relevant to you. We may transfer your personal data to third party companies outside the UK, but only under strict contract and with adequate safeguards in place for the protection of your data. You can either click 'Accept' to accept all cookies, or select in 'Customise' which cookies you would like to allow. By selecting 'Reject' you only allow the use of technically necessary cookies. Further information including your right to withdraw consent at any time, can be found in our privacy policy. Our general legal information can be found here. REJECT ACCEPT CUSTOMISE

--- PREFERENCE CENTER TEXT ---
Before you continue: personal data processing We use cookies on our websites to provide you with the best possible experience. This includes data processing that helps our websites run smoothly, as well as other techniques which ensure the content you are seeing is relevant to you. We may transfer your personal data to third party companies outside the UK, but only under strict contract and with adequate safeguards in place for the protection of your data. You can either click 'Accept' to accept all cookies, or select in 'Customise' which cookies you would like to allow. By selecting 'Reject' you only allow the use of technically necessary cookies. Further information including your right to withdraw consent at any time, can be found in our privacy policy. Our general legal information can be found here. REJECT ACCEPT CUSTOMISE",[]
https://www.aldi.ie/,2025-06-22T17:49:23.596902,Success,OneTrust,TRUE,Set Choices,TRUE,4,0,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Marketing Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]","Your Privacy Preferences with ALDI By clicking “Accept All”, you agree to the storing of cookies on your device to enhance site navigation, analyse site usage, and assist in our marketing efforts. By clicking “Reject All” only Strictly Necessary cookies will be used. Cookie Policy Reject All Accept All Set Choices

--- PREFERENCE CENTER TEXT ---
Your Privacy Preferences with ALDI By clicking “Accept All”, you agree to the storing of cookies on your device to enhance site navigation, analyse site usage, and assist in our marketing efforts. By clicking “Reject All” only Strictly Necessary cookies will be used. Cookie Policy Reject All Accept All Set Choices",[]
https://www.dunnesstores.com/,2025-06-22T17:49:33.897281,Pending,OneTrust,TRUE,Detailed Selection,TRUE,0,0,0,[],"Cookies By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, analyse site usage, and assist in our marketing efforts.Cookie Policy Detailed Selection Accept All Cookies","[""Preference extraction failed: TimeoutException""]"
https://www.brownthomas.com/,2025-06-22T17:49:56.884624,Success,OneTrust,TRUE,Set My Preferences,TRUE,4,3,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}]","Personalise Your Experience We use cookies to enhance your shopping experience, improve site performance and to deliver personalised advertising across our marketing channels. Manage your settings in 'Set My Preferences' or learn more on ourPrivacy and Cookie Policy Set My Preferences Allow All

--- PREFERENCE CENTER TEXT ---
Privacy Preference Center When you visit any website, it may store or retrieve information on your browser, mostly in the form of cookies. This information might be about you, your preferences or your device and is mostly used to make the site work as you expect it to. The information does not usually directly identify you, but it can give you a more personalized web experience. Because we respect your right to privacy, you can choose not to allow some types of cookies. Click on the different category headings to find out more and change our default settings. However, blocking some types of cookies may impact your experience of the site and the services we are able to offer. Allow All Manage Consent Preferences Strictly Necessary Cookies Always Active Performance Cookies Functional Cookies Targeting Cookies Reject All Confirm My Choices",[]
https://www.arnotts.ie/,2025-06-22T17:50:15.062707,Success,OneTrust,TRUE,Set My Preferences,TRUE,4,3,1,"[{""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": true}]","Personalise Your Experience We use cookies to enhance your shopping experience, improve site performance and to deliver personalised advertising across our marketing channels. Manage your settings in 'Set My Preferences' or learn more on ourPrivacy and Cookie Policy Set My Preferences Allow All

--- PREFERENCE CENTER TEXT ---
Privacy Preference Center When you visit any website, it may store or retrieve information on your browser, mostly in the form of cookies. This information might be about you, your preferences or your device and is mostly used to make the site work as you expect it to. The information does not usually directly identify you, but it can give you a more personalized web experience. Because we respect your right to privacy, you can choose not to allow some types of cookies. Click on the different category headings to find out more and change our default settings. However, blocking some types of cookies may impact your experience of the site and the services we are able to offer. Allow All Manage Consent Preferences Strictly Necessary Cookies Always Active Performance Cookies Functional Cookies Targeting Cookies Reject All Confirm My Choices",[]
https://www.elverys.ie/,2025-06-22T17:50:30.467646,Failed,N/A,FALSE,,FALSE,0,0,0,[],,"[""Critical error: ReadTimeoutError""]"
https://www.lifestylesports.com/ie/,2025-06-22T17:52:30.502364,Partial (Interaction Failed),OneTrust,FALSE,,FALSE,0,0,0,[],"We use cookies to give you the best experience on LifeStyleSports.com, measure how the site is used, give you a personalised shopping experience and personalise the Life Style Sports adverts you see on other websites.Cookie Policy MANAGE COOKIES YES, THAT’S OK","[""No suitable settings button found.""]"
https://www.musgrave.ie/,2025-06-22T17:53:40.634466,Partial (Interaction Failed),OneTrust,FALSE,,FALSE,0,0,0,[],"Musgrave Value Your Privacy We use cookies and similar technologies to help our websites and apps work properly and to personalise your experience. We and our partners may use information about your devices, your online interactions and you, to provide, analyse and improve our services. This may include personalising content or advertising for you. Click “Accept All” below to consent to the use of all of this technology and any associated processing of your personal data for these purposes. Click “Cookie Settings” to select which cookies to consent to. You can change your mind and change your consent choices at any time by clicking “Cookie Settings” or by returning to this site. See our Cookie Policy for more informationCookie Policy Reject All Cookies Accept All Cookies Cookies Settings","[""No suitable settings button found.""]"
https://www.carphonewarehouse.ie/,2025-06-22T17:53:50.435940,Failed,N/A,FALSE,,FALSE,0,0,0,[],,"[""WebDriverException: Message: unknown error: net::ERR_CONNECTION_TIMED_OUT\n  (Session info: chrome=137.0.7151.104)\nStackt""]"
https://www.currys.ie/,2025-06-22T17:54:32.780098,Pending,OneTrust,TRUE,Customise,TRUE,0,0,0,[],"Personalise your shopping experience We use cookies - these small but mighty files allow us to deliver a functional and helpful experience, tailored specifically to you. Some cookies are used for ads personalisation. If you prefer to reject cookies, or manage which ones are used, that's cool too. Disabling cookies means your experience on our site will be limited to required functionality only.View our cookies policyView our privacy policy Accept Cookies Allow required cookies only Customise","[""Preference extraction failed: TimeoutException""]"
https://www.harveynorman.ie/,2025-06-22T17:55:39.302930,Partial (Interaction Failed),OneTrust,FALSE,,FALSE,0,0,0,[],"Here at Harvey Norman we use cookies to provide you with the best possible experience on our website. By clicking ""Accept All Cookies"", you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, and assist in our marketing efforts. Privacy & Cookie Policy Cookies Settings Reject All Accept All Cookies","[""No suitable settings button found.""]"
https://www.donegalcoco.ie/,2025-06-22T17:55:51.906043,Partial (No purposes parsed),Cookiebot,TRUE,Show details,TRUE,0,0,0,[],"This website uses cookies Some of these cookies are essential, while others help us to improve your experience by providing insights into how the site is being used. Show details         Allow all cookies Use necessary cookies only

--- PREFERENCE CENTER TEXT ---
Consent Details About Details Necessary 6 Necessary cookies help make a website usable by enabling basic functions like page navigation and access to secure areas of the website. The website cannot function properly without these cookies. Preferences 0 Preference cookies enable a website to remember information that changes the way the website behaves or looks, like your preferred language or the region that you are in. Statistics 0 Statistic cookies help website owners to understand how visitors interact with websites by collecting and reporting information anonymously. Marketing 2 Marketing cookies are used to track visitors across websites. The intention is to display ads that are relevant and engaging for the individual user and thereby more valuable for publishers and third party advertisers. Unclassified 3 Unclassified cookies are cookies that we are in the process of classifying, together with the providers of individual cookies. Cookie declaration last updated on 30/05/2025 by Cookiebot         Use necessary cookies only Allow all cookies","[""Parser 'Cookiebot' found 0 items.""]"
https://www.corkcity.ie/,2025-06-22T17:56:07.212287,Partial (No purposes parsed),Cookiebot,TRUE,Show details,TRUE,0,0,0,[],"This website uses cookies These cookies are used for; statistical purposes, to help us analyse our web traffic, and to facilitate third-party content. We encourage you to learn more about cookies we use by visiting our cookies information page, accessed from the footer of this website. Consent Selection Necessary Preferences Statistics Marketing Show details             Allow all Allow selection Deny

--- PREFERENCE CENTER TEXT ---
Necessary 6 Necessary cookies help make a website usable by enabling basic functions like page navigation and access to secure areas of the website. The website cannot function properly without these cookies.   Preferences 0 Preference cookies enable a website to remember information that changes the way the website behaves or looks, like your preferred language or the region that you are in. Statistics 6 Statistic cookies help website owners to understand how visitors interact with websites by collecting and reporting information anonymously. Marketing 40 Marketing cookies are used to track visitors across websites. The intention is to display ads that are relevant and engaging for the individual user and thereby more valuable for publishers and third party advertisers. Unclassified 6 Unclassified cookies are cookies that we are in the process of classifying, together with the providers of individual cookies. Cookie declaration last updated on 27/05/2025 by Cookiebot           Deny Allow selection Allow all","[""Parser 'Cookiebot' found 0 items.""]"
https://www.welfare.ie/,2025-06-22T17:56:23.633723,Failed,N/A,FALSE,,FALSE,0,0,0,[],,['Consent banner not found.']
https://www.spunout.ie/,2025-06-22T17:56:44.179253,Partial (No purposes parsed),Cookiebot,TRUE,Consent,TRUE,0,0,0,[],"Consent Details About This website uses cookies We use strictly necessary cookies to make our site work. We would also like to set optional cookies (analytical, functional, and marketing) to enhance and improve our service to you. You can opt out of these cookies. By clicking “Accept All Cookies”, you can agree to the use of all cookies. Read more about our cookies policy. Consent Selection Necessary Preferences Statistic cookies Marketing           Use necessary cookies only Allow selection Allow all cookies

--- PREFERENCE CENTER TEXT ---
Consent Details About This website uses cookies We use strictly necessary cookies to make our site work. We would also like to set optional cookies (analytical, functional, and marketing) to enhance and improve our service to you. You can opt out of these cookies. By clicking “Accept All Cookies”, you can agree to the use of all cookies. Read more about our cookies policy. Consent Selection Necessary Preferences Statistic cookies Marketing           Use necessary cookies only Allow selection Allow all cookies","[""Parser 'Cookiebot' found 0 items.""]"
