url,timestamp,status,cmp_vendor,initial_banner_found,accept_all_present,reject_all_present,settings_button_present,settings_button_text,preference_center_accessed,total_purposes_count,pre_ticked_non_essential_count,strictly_necessary_count,purposes_json,vendor_count,legal_text_summary,data_retention_mentioned,user_rights_mentioned,legitimate_interest_present,dark_pattern_score,legal_readability_score,has_granular_control,compliance_score,gdpr_article_13_compliance,error_log
https://www.aib.ie/,2025-06-22T15:02:01.503466,Success,OneTrust,TRUE,TRUE,TRUE,TRUE,Adjust my preferences,TRUE,28,0,1,"[{""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Sustainability"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Contact us today"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Are you worried about payments?"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Mortgages"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Savings & Deposits"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Insurance"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Loans"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Are you worried about payments?"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Concerned about Fraud?"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""What\u2019s changing when I use my card to shop online?"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""How  can we help you save?"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""What's changing about my log in to online banking?"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""What is the change to Personal Current Account Fees?"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Business Banking"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Corporate Banking"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Private Banking"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""About Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Targeting Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0,"This website uses cookies We use cookies to personalise this website and our ads for you. We also use them to improve how the site functions and to share with our partners how the site is used. We only do this with your consent. You can choose to “Allow all” cookies or accept only some with “Adjust my preferences”. You can reject all non-essential cookies by choosing to “Accept only necessary” cookies. Disabling some cookies may change what you see on the site, how it works and the services we offer you. To find out more, see ourCookie Policy Adjust my preferences Accept only necessary Allow all",FALSE,FALSE,FALSE,0,8.347129506008013,TRUE,0,FALSE,[]
https://www.permanenttsb.ie/,2025-06-22T15:02:11.928873,Success,OneTrust,TRUE,TRUE,TRUE,TRUE,Manage Preferences,TRUE,5,0,0,"[{""title"": ""Cookie Consent Management"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Necessary"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Performance Analytics"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Marketing"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0,"ptsb Cookies We use cookies to make our websites work, enhance your browsing experience and provide advertising we believe might be of interest to you. We categorise cookies as Necessary, Functional, Performance Analytics (used to analyse site performance) and Marketing (used to tailor advertising to your needs). You can select “Accept All” to agree to all of these cookies, or only opt in to what you are happy to accept using “Manage Preferences”. You can change your cookie settings at any time and learn more about how we use cookies in our Cookie Notice Manage Preferences Reject All Accept All",FALSE,FALSE,FALSE,0,13.512,TRUE,0,FALSE,[]
https://www.ulsterbank.ie/,2025-06-22T15:02:24.024362,Pending,OneTrust,TRUE,TRUE,FALSE,TRUE,Manage Preferences,TRUE,0,0,0,[],0,"We care about your privacy We use cookies to ensure our website works properly. To help us improve our service, we collect data to understand how people use our site. By allowing all cookies, we can enhance your experience even further. This means helping you find information more quickly and tailoring content or marketing to your needs. Select “Allow All Cookies” to agree or “Manage Preferences” to manage cookie settings. You can find out more by viewing our Cookie Policy. Allow All Cookies Manage Preferences",FALSE,FALSE,FALSE,3,9.136302521008407,FALSE,0,FALSE,"[""No purpose containers found in preference center.""]"
https://www.creditunion.ie/,2025-06-22T15:02:33.286892,Success,OneTrust,TRUE,TRUE,TRUE,TRUE,Manage Settings,TRUE,5,0,1,"[{""title"": ""Your Privacy"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Strictly Necessary Cookies"", ""is_strictly_necessary"": true, ""is_ticked_by_default"": false}, {""title"": ""Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Advertising & Marketing Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0,"This website uses cookies We use cookies to ensure our website works correctly for you. They help us to understand when and how the website is used, as well as enabling us to work with our service providers to show advertising that we believe will be relevant to you. By clicking Accept all Cookies you agree to the use of all cookies. You can manage your cookie settings by clicking Manage Settings. To find out more about how we use cookies please read our Cookie Policy. Manage Settings Reject All Accept All",FALSE,FALSE,FALSE,0,8.090000000000003,TRUE,0,FALSE,[]
https://www.dcu.ie/,2025-06-22T15:02:42.635256,Partial (Interaction Failed),Cookiebot,TRUE,TRUE,FALSE,FALSE,,FALSE,0,0,0,[],0,"This website uses cookies Dublin City University use cookies to personalise content and ads, to provide social media features and to analyse our traffic. We also share information about your use of our site with our social media, advertising and analytics partners who may combine it with other information that you’ve provided to them or that they’ve collected from your use of their services. Consent Selection Necessary Preferences Statistics Marketing Show details                            Allow all cookies Allow selection Use necessary cookies only",FALSE,FALSE,FALSE,5,17.665925925925922,FALSE,0,FALSE,"[""No suitable settings/preferences button found.""]"
https://www.tcd.ie/,2025-06-22T15:02:54.881586,Pending,OneTrust,TRUE,TRUE,FALSE,TRUE,,TRUE,0,0,0,[],0,"Trinity College Dublin uses cookies to enable our website to operate, improve your browsing experience and provide personalised advertising which we believe may be of interest to you. By clicking “Accept All Cookies” you consent to the use of all cookies including social media and advertising cookies. You can choose to not accept certain cookies however this may impact on your browsing experience. Select “Cookies Settings” to find out more and customise your preferences. For further information please see our Cookie Policy Cookies Settings Accept All Cookies",FALSE,FALSE,FALSE,3,12.218988505747124,FALSE,0,FALSE,"[""No purpose containers found in preference center.""]"
https://www.ucc.ie/,2025-06-22T15:03:07.680135,Partial (Interaction Failed),OneTrust,TRUE,TRUE,TRUE,FALSE,,FALSE,0,0,0,[],0,"About Cookies We use necessary cookies to make our site work. We’d also like to set other cookies to help us improve the browsing experience and assist in our marketing efforts. These will be set only if you accept. You can control the categories of cookies enabled by selecting the options within this banner. You can also get more information, and modify your cookie preferences at any time by clicking on the cookie settings button, within our Cookie Policy Cookies Settings Reject All Cookies Accept All Cookies",FALSE,FALSE,FALSE,2,11.13393103448276,FALSE,0,FALSE,"[""No suitable settings/preferences button found.""]"
https://www.nuigalway.ie/,2025-06-22T15:03:13.858683,Partial (Interaction Failed),Unknown/Custom,TRUE,TRUE,FALSE,FALSE,,FALSE,0,0,0,[],0,"Manage Cookies Allow University of Galway to use Cookies for: Functionality:    Your preferences:    Analytics:    Ads:  ALLOW ALL ALLOW NONE ALLOW SELECTED Some features need cookies to work properly. Cookies also let us (a) remember your preferences, (b) collect anonymous usage statistics, and (c) see how well our online ads are working. No personal data is stored on these cookies but, under EU law, we still need to ask you this every 6 months. To learn more about our use of cookies, view our Privacy Policy.",FALSE,FALSE,FALSE,5,12.965735294117646,FALSE,0,FALSE,"[""No suitable settings/preferences button found.""]"
https://www.ul.ie/,2025-06-22T15:03:25.130402,Partial (Interaction Failed),Cookiebot,TRUE,TRUE,FALSE,FALSE,,FALSE,0,0,0,[],0,"This website uses cookies Cookies are small text files that we save on your device when you use our website. The law states that we can only store cookies on your device if they are strictly necessary for the operation of the website. For all other types of cookies, we need your permission. For further information, please see our Cookie Statement. Consent Selection Necessary Preferences Statistics Marketing Show details                Allow all cookies Allow selection Use necessary cookies only",FALSE,FALSE,FALSE,5,10.31194871794872,FALSE,0,FALSE,"[""No suitable settings/preferences button found.""]"
https://www.maynoothuniversity.ie/,2025-06-22T15:03:34.327175,Partial (Interaction Failed),Cookiebot,TRUE,TRUE,FALSE,FALSE,,FALSE,0,0,0,[],0,"This website uses cookies We use cookies on this website for various reasons to enhance the user expereience and analyse content and behaviour on our site. We use this data to help us get you to the information you want quickly improve our user journeys. For information on Data Protection and Privacy and how your personal data will be processed if you engage with Maynooth University, please visit the Data Protection Office website. For Maynooth University’s Website Privacy Policy, please click here. For information on Maynooth University’s use of Cookies, please read the Cookie Declaration. Consent Selection Necessary Preferences Statistics Marketing Show details                                           Allow all cookies Allow selection Reject",FALSE,FALSE,FALSE,5,12.821605504587158,FALSE,0,FALSE,"[""No suitable settings/preferences button found.""]"
https://www.tudublin.ie/,2025-06-22T15:03:48.290870,Pending,OneTrust,TRUE,TRUE,FALSE,TRUE,,TRUE,0,0,0,[],0,"TU Dublin Cookie Consent By clicking “Allow All”, you agree to the storing of cookies on your device to enhance site navigation, analyse site usage, and assist in our marketing efforts.Cookie Notice Cookies Settings Allow All",FALSE,FALSE,FALSE,3,11.752222222222223,FALSE,0,FALSE,"[""No purpose containers found in preference center.""]"
https://www.supervalu.ie/,2025-06-22T15:03:57.924514,Partial (Interaction Failed),OneTrust,TRUE,TRUE,TRUE,FALSE,,FALSE,0,0,0,[],0,"Musgrave Value Your Privacy We use cookies and similar technologies to help our websites and apps work properly and to personalise your experience. We and our partners may use information about your devices, your online interactions and you, to provide, analyse and improve our services. This may include personalising content or advertising for you. Click “Accept All” below to consent to the use of all of this technology and any associated processing of your personal data for these purposes. Click “Cookie Settings” to select which cookies to consent to. You can change your mind and change your consent choices at any time by clicking “Cookie Settings” or by returning to this site. See our Cookie Policy for more informationCookie Policy Cookies Settings Reject All Cookies Accept All Cookies",FALSE,FALSE,FALSE,2,12.099241071428573,FALSE,0,FALSE,"[""No suitable settings/preferences button found.""]"
https://www.tesco.ie/,2025-06-22T15:04:03.108316,Partial (Interaction Failed),Unknown/Custom,TRUE,TRUE,TRUE,FALSE,,FALSE,0,0,0,[],0,We use cookies to improve your experience on our website. Please let us know your preferences. Want to know more? Check out our cookies policy. Manage cookies. Accept all cookies Reject all cookies,FALSE,FALSE,FALSE,2,5.935515151515151,FALSE,0,FALSE,"[""No suitable settings/preferences button found.""]"
https://www.lidl.ie/,2025-06-22T15:04:16.578000,Pending,OneTrust,TRUE,TRUE,FALSE,TRUE,CUSTOMISE,TRUE,0,0,0,[],0,"Before you continue: personal data processing We use cookies on our websites to provide you with the best possible experience. This includes data processing that helps our websites run smoothly, as well as other techniques which ensure the content you are seeing is relevant to you. We may transfer your personal data to third party companies outside the UK, but only under strict contract and with adequate safeguards in place for the protection of your data. You can either click 'Accept' to accept all cookies, or select in 'Customise' which cookies you would like to allow. By selecting 'Reject' you only allow the use of technically necessary cookies. Further information including your right to withdraw consent at any time, can be found in our privacy policy. Our general legal information can be found here. REJECT ACCEPT CUSTOMISE",FALSE,FALSE,FALSE,3,10.898968978102193,FALSE,0,FALSE,"[""No purpose containers found in preference center.""]"
https://www.aldi.ie/,2025-06-22T15:04:27.222861,Pending,OneTrust,TRUE,TRUE,TRUE,TRUE,Set Choices,TRUE,0,0,0,[],0,"Your Privacy Preferences with ALDI By clicking “Accept All”, you agree to the storing of cookies on your device to enhance site navigation, analyse site usage, and assist in our marketing efforts. By clicking “Reject All” only Strictly Necessary cookies will be used. Cookie Policy Reject All Accept All Set Choices",FALSE,FALSE,FALSE,0,11.632156862745099,FALSE,0,FALSE,"[""No purpose containers found in preference center.""]"
https://www.dunnesstores.com/,2025-06-22T15:04:36.588457,Success,OneTrust,TRUE,TRUE,FALSE,TRUE,Detailed Selection,TRUE,4,0,0,"[{""title"": ""New In"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""New In"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""New In"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""New In"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0,"Cookies By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, analyse site usage, and assist in our marketing efforts.Cookie Policy Detailed Selection Accept All Cookies",FALSE,FALSE,FALSE,3,12.475000000000001,TRUE,0,FALSE,[]
https://www.brownthomas.com/,2025-06-22T15:04:47.166800,Success,OneTrust,TRUE,TRUE,FALSE,TRUE,Set My Preferences,TRUE,15,0,0,"[{""title"": ""Close"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Close"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""View all brands available in our Dublin store."", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""View all brands available in our Dublin store."", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0,"Personalise Your Experience We use cookies to enhance your shopping experience, improve site performance and to deliver personalised advertising across our marketing channels. Manage your settings in 'Set My Preferences' or learn more on ourPrivacy and Cookie Policy Set My Preferences Allow All",FALSE,FALSE,FALSE,3,15.846162790697672,TRUE,0,FALSE,[]
https://www.arnotts.ie/,2025-06-22T15:05:03.468106,Success,OneTrust,TRUE,TRUE,FALSE,TRUE,Set My Preferences,TRUE,15,0,0,"[{""title"": ""Close"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Close"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Women"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Women"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Women"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Sale"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Electrical Offers"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""New In"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Sale"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Sale"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Sale"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Sale"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Sale"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Gift Cards"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""BOLD & BLUSHED"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0,"Personalise Your Experience We use cookies to enhance your shopping experience, improve site performance and to deliver personalised advertising across our marketing channels. Manage your settings in 'Set My Preferences' or learn more on ourPrivacy and Cookie Policy Set My Preferences Allow All",FALSE,FALSE,FALSE,3,15.846162790697672,TRUE,0,FALSE,[]
https://www.elverys.ie/,2025-06-22T15:05:17.271751,Partial (Interaction Failed),OneTrust,TRUE,TRUE,TRUE,FALSE,,FALSE,0,0,0,[],0,"Cookie Consent We use cookies to provide visitors with the best possible experience on our website. These include site navigation, analytics, functionality, and targeting cookies which may be used in our marketing efforts. By clicking ""Accept All Cookies,"" you agree to the use of cookies and the processing of your personal data by us and selected third-party partners for ad personalisation. Click the button to agree to the use of cookies or click 'Cookie Settings' to manage your preferences.View our Cookies Policy Reject All Accept All Cookies Cookie Settings",FALSE,FALSE,FALSE,2,12.167730337078655,FALSE,0,FALSE,"[""No suitable settings/preferences button found.""]"
https://www.lifestylesports.com/ie/,2025-06-22T15:05:31.266363,Partial (Interaction Failed),OneTrust,TRUE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,"We use cookies to give you the best experience on LifeStyleSports.com, measure how the site is used, give you a personalised shopping experience and personalise the Life Style Sports adverts you see on other websites.Cookie Policy MANAGE COOKIES YES, THAT’S OK",FALSE,FALSE,FALSE,5,8.159512195121952,FALSE,0,FALSE,"[""No suitable settings/preferences button found.""]"
https://www.musgrave.ie/,2025-06-22T15:05:37.778900,Partial (Interaction Failed),OneTrust,TRUE,TRUE,TRUE,FALSE,,FALSE,0,0,0,[],0,"Musgrave Value Your Privacy We use cookies and similar technologies to help our websites and apps work properly and to personalise your experience. We and our partners may use information about your devices, your online interactions and you, to provide, analyse and improve our services. This may include personalising content or advertising for you. Click “Accept All” below to consent to the use of all of this technology and any associated processing of your personal data for these purposes. Click “Cookie Settings” to select which cookies to consent to. You can change your mind and change your consent choices at any time by clicking “Cookie Settings” or by returning to this site. See our Cookie Policy for more informationCookie Policy Reject All Cookies Accept All Cookies Cookies Settings",FALSE,FALSE,FALSE,2,12.099241071428573,FALSE,0,FALSE,"[""No suitable settings/preferences button found.""]"
https://www.carphonewarehouse.ie/,2025-06-22T15:05:44.977002,Failed,N/A,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,[],0,,FALSE,FALSE,FALSE,5,0,FALSE,0,FALSE,"[""WebDriverException: Message: unknown error: net::ERR_CONNECTION_TIMED_OUT\n  (Session info: chrome=137.0.7151.104)\nStackt""]"
https://www.currys.ie/,2025-06-22T15:06:27.259028,Success,OneTrust,TRUE,FALSE,FALSE,TRUE,Customise,TRUE,8,0,0,"[{""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Title Not Found"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Your Privacy"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Essential"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""First Party Performance Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Analytics"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Functional Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}, {""title"": ""Marketing Cookies"", ""is_strictly_necessary"": false, ""is_ticked_by_default"": false}]",0,"Personalise your shopping experience We use cookies - these small but mighty files allow us to deliver a functional and helpful experience, tailored specifically to you. Some cookies are used for ads personalisation. If you prefer to reject cookies, or manage which ones are used, that's cool too. Disabling cookies means your experience on our site will be limited to required functionality only.View our cookies policyView our privacy policy Accept Cookies Allow required cookies only Customise",FALSE,FALSE,FALSE,3,12.286666666666669,TRUE,0,FALSE,[]
https://www.harveynorman.ie/,2025-06-22T15:06:37.400396,Partial (Interaction Failed),OneTrust,TRUE,TRUE,TRUE,FALSE,,FALSE,0,0,0,[],0,"Here at Harvey Norman we use cookies to provide you with the best possible experience on our website. By clicking ""Accept All Cookies"", you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, and assist in our marketing efforts. Privacy & Cookie Policy Cookies Settings Reject All Accept All Cookies",FALSE,FALSE,FALSE,2,11.918571428571429,FALSE,0,FALSE,"[""No suitable settings/preferences button found.""]"
https://www.donegalcoco.ie/,2025-06-22T15:06:44.280750,Partial (Interaction Failed),Cookiebot,TRUE,TRUE,FALSE,FALSE,,FALSE,0,0,0,[],0,"This website uses cookies Some of these cookies are essential, while others help us to improve your experience by providing insights into how the site is being used. Show details         Allow all cookies Use necessary cookies only",FALSE,FALSE,FALSE,5,11.079054054054055,FALSE,0,FALSE,"[""No suitable settings/preferences button found.""]"
https://www.corkcity.ie/,2025-06-22T15:06:53.622788,Partial (Interaction Failed),Cookiebot,TRUE,TRUE,FALSE,FALSE,,FALSE,0,0,0,[],0,"This website uses cookies These cookies are used for; statistical purposes, to help us analyse our web traffic, and to facilitate third-party content. We encourage you to learn more about cookies we use by visiting our cookies information page, accessed from the footer of this website. Consent Selection Necessary Preferences Statistics Marketing Show details             Allow all Allow selection Deny",FALSE,FALSE,FALSE,5,14.280000000000005,FALSE,0,FALSE,"[""No suitable settings/preferences button found.""]"
https://www.welfare.ie/,2025-06-22T15:07:03.626768,Partial (Interaction Failed),Unknown/Custom,TRUE,TRUE,FALSE,FALSE,,FALSE,0,0,0,[],0,A notice about cookies This website uses cookies to collect information about how you use this site. This information is used to make the website work as well as possible. More details available in our cookie and privacy policies. Accept all cookies Necessary cookies only Manage cookies,FALSE,FALSE,FALSE,5,9.830797872340426,FALSE,0,FALSE,"[""No suitable settings/preferences button found.""]"
https://www.spunout.ie/,2025-06-22T15:07:12.693756,Partial (Interaction Failed),Cookiebot,TRUE,TRUE,FALSE,FALSE,,FALSE,0,0,0,[],0,"Consent Details About This website uses cookies We use strictly necessary cookies to make our site work. We would also like to set optional cookies (analytical, functional, and marketing) to enhance and improve our service to you. You can opt out of these cookies. By clicking “Accept All Cookies”, you can agree to the use of all cookies. Read more about our cookies policy. Consent Selection Necessary Preferences Statistic cookies Marketing           Use necessary cookies only Allow selection Allow all cookies",FALSE,FALSE,FALSE,5,10.7025,FALSE,0,FALSE,"[""No suitable settings/preferences button found.""]"
